MM:DD:YYYY,hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/24/93,12:18:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1832,398,1563,0,0.24,25,nan
3/24/93,12:18:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1833,398,1563,0,nan,nan,0.1
3/24/93,12:18:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1833,398,1564,0,0.48,25,nan
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1834,398,1564,0,nan,nan,0.15
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1834,398,1565,0,0.24,26,nan
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1835,398,1565,0,nan,nan,0.03
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1835,398,1566,0,0.12,28,nan
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1836,398,1566,0,nan,nan,0.04
3/24/93,12:19:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1836,398,1567,0,0.18,28,nan
3/24/93,12:20:00 AM,1.16.3,FR1,0,3.67,nan,1,Left,Left,1837,398,1567,0,nan,nan,0
3/24/93,12:20:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1837,398,1568,0,0.18,25,nan
3/24/93,12:20:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1838,398,1568,0,nan,nan,0.08
3/24/93,12:20:00 AM,1.16.3,FR1,0,3.67,1,1,Pellet,Left,1838,398,1569,0,0.91,27,nan
3/24/93,1:16:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1839,398,1569,0,nan,nan,0.39
3/24/93,1:17:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1839,398,1570,0,3.86,3372,nan
3/24/93,1:34:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1840,398,1570,0,nan,nan,0.41
3/24/93,1:35:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1840,398,1571,0,33.1,1092,nan
3/24/93,1:35:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1841,398,1571,0,nan,nan,0.11
3/24/93,1:35:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1841,398,1572,0,0.24,27,nan
3/24/93,1:36:00 AM,1.16.3,FR1,0,3.67,nan,1,Left,Left,1842,398,1572,0,nan,nan,0.07
3/24/93,1:36:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1842,398,1573,0,0.24,58,nan
3/24/93,1:37:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1843,398,1573,0,nan,nan,0.09
3/24/93,1:37:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1843,398,1574,0,0.3,24,nan
3/24/93,1:37:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1844,398,1574,0,nan,nan,0.09
3/24/93,1:37:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1844,398,1575,0,0.18,26,nan
3/24/93,1:37:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1845,398,1575,0,nan,nan,0.05
3/24/93,1:38:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1845,398,1576,0,0.18,30,nan
3/24/93,1:38:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1846,398,1576,0,nan,nan,0.05
3/24/93,1:38:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1846,398,1577,0,0.12,27,nan
3/24/93,2:08:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1847,398,1577,0,nan,nan,0.47
3/24/93,2:08:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1847,398,1578,0,3.49,1814,nan
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1848,398,1578,0,nan,nan,0.03
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1848,398,1579,0,0.79,22,nan
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1849,398,1579,0,nan,nan,0.07
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1849,398,1580,0,0.55,21,nan
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1850,398,1580,0,nan,nan,0.11
3/24/93,2:09:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1850,398,1581,0,0.24,21,nan
3/24/93,2:10:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1851,398,1581,0,nan,nan,0.14
3/24/93,2:10:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1851,398,1582,0,0.12,45,nan
3/24/93,2:10:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1852,398,1582,0,nan,nan,0.03
3/24/93,2:11:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1852,398,1583,0,18.07,40,nan
3/24/93,2:11:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1853,398,1583,0,nan,nan,0.09
3/24/93,2:11:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1853,398,1584,0,0.24,29,nan
3/24/93,2:35:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1854,398,1584,0,nan,nan,0.07
3/24/93,2:35:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1854,398,1585,0,1.1,1441,nan
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1855,398,1585,0,nan,nan,0.15
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1855,398,1586,0,0.12,28,nan
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.67,nan,1,Left,Left,1856,398,1586,0,nan,nan,0.11
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1856,398,1587,0,0.3,26,nan
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1857,398,1587,0,nan,nan,0.17
3/24/93,2:36:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1857,398,1588,0,0.06,23,nan
3/24/93,2:37:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1858,398,1588,0,nan,nan,0.09
3/24/93,2:37:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1858,398,1589,0,0.24,23,nan
3/24/93,2:37:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1859,398,1589,0,nan,nan,0.15
3/24/93,2:37:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1859,398,1590,0,0.24,21,nan
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1860,398,1590,0,nan,nan,0.09
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1860,398,1591,0,0.06,23,nan
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1861,398,1591,0,nan,nan,0.17
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1861,398,1592,0,0.12,22,nan
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1862,398,1592,0,nan,nan,0.08
3/24/93,2:38:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1862,398,1593,0,0.18,24,nan
3/24/93,2:52:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1862,399,1593,0,nan,nan,0.1
3/24/93,2:52:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1862,400,1593,0,nan,nan,0.41
3/24/93,2:52:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1862,401,1593,0,nan,nan,0.16
3/24/93,2:52:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1862,402,1593,0,nan,nan,0.19
3/24/93,3:01:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1862,403,1593,0,nan,nan,0.01
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1863,403,1593,0,nan,nan,0.22
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1863,403,1594,0,0.48,1634,nan
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1864,403,1594,0,nan,nan,0.12
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1864,403,1595,0,0.18,19,nan
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.67,nan,1,Left,Left,1865,403,1595,0,nan,nan,0.18
3/24/93,3:06:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1865,403,1596,0,0.24,21,nan
3/24/93,3:07:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1866,403,1596,0,nan,nan,0.12
3/24/93,3:07:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1866,403,1597,0,0.06,19,nan
3/24/93,3:07:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1867,403,1597,0,nan,nan,0.07
3/24/93,3:07:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1867,403,1598,0,0.06,18,nan
3/24/93,3:08:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1868,403,1598,0,nan,nan,0.1
3/24/93,3:08:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1868,403,1599,0,0.3,53,nan
3/24/93,3:08:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1869,403,1599,0,nan,nan,0
3/24/93,3:08:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1869,403,1600,0,0.24,19,nan
3/24/93,3:08:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1870,403,1600,0,nan,nan,0.12
3/24/93,3:09:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1870,403,1601,0,10.3,33,nan
3/24/93,3:09:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1871,403,1601,0,nan,nan,0.09
3/24/93,3:09:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1871,403,1602,0,0.06,28,nan
3/24/93,3:09:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1872,403,1602,0,nan,nan,0.09
3/24/93,3:09:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1872,403,1603,0,0.18,22,nan
3/24/93,3:10:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1873,403,1603,0,nan,nan,0.15
3/24/93,3:10:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1873,403,1604,0,0.06,22,nan
3/24/93,3:10:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1874,403,1604,0,nan,nan,0.16
3/24/93,3:10:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1874,403,1605,0,9.93,35,nan
3/24/93,3:11:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1875,403,1605,0,nan,nan,0.13
3/24/93,3:13:00 AM,1.16.3,FR1,0,3.65,nan,1,RightWithPellet,Left,1875,404,1605,0,nan,nan,0.04
3/24/93,3:13:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1875,404,1606,0,Timed_out,138,nan
3/24/93,3:26:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1876,404,1606,0,nan,nan,0.32
3/24/93,3:27:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1876,404,1607,0,41.93,851,nan
3/24/93,3:27:00 AM,1.16.3,FR1,0,3.66,nan,1,Right,Left,1876,405,1607,0,nan,nan,0.06
3/24/93,3:44:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1877,405,1607,0,nan,nan,0.15
3/24/93,3:44:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1877,405,1608,0,0.91,1055,nan
3/24/93,3:45:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1878,405,1608,0,nan,nan,0.06
3/24/93,3:45:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1878,405,1609,0,0.24,22,nan
3/24/93,3:45:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1879,405,1609,0,nan,nan,0.06
3/24/93,3:45:00 AM,1.16.3,FR1,0,3.66,2,1,Pellet,Left,1879,405,1610,0,0.06,22,nan
3/24/93,3:46:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1880,405,1610,0,nan,nan,0.07
3/24/93,3:46:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1880,405,1611,0,0.18,20,nan
3/24/93,3:46:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1881,405,1611,0,nan,nan,0
3/24/93,3:54:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1881,405,1612,0,Timed_out,508,nan
3/24/93,3:54:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1882,405,1612,0,nan,nan,0.34
3/24/93,3:54:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1882,405,1613,0,0.18,26,nan
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1883,405,1613,0,nan,nan,0.05
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1883,405,1614,0,0.3,16,nan
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1884,405,1614,0,nan,nan,0.04
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1884,405,1615,0,0.24,18,nan
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1885,405,1615,0,nan,nan,0.03
3/24/93,3:55:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1885,405,1616,0,0.12,22,nan
3/24/93,3:56:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1886,405,1616,0,nan,nan,0.2
3/24/93,3:56:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1886,405,1617,0,0.12,21,nan
3/24/93,3:56:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1887,405,1617,0,nan,nan,0.14
3/24/93,3:56:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1887,405,1618,0,0.67,39,nan
3/24/93,4:19:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1888,405,1618,0,nan,nan,0.59
3/24/93,4:20:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1888,405,1619,0,35.57,1420,nan
3/24/93,4:24:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1889,405,1619,0,nan,nan,0.38
3/24/93,4:25:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1889,405,1620,0,19.23,275,nan
3/24/93,4:25:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1890,405,1620,0,nan,nan,0.14
3/24/93,4:25:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1890,405,1621,0,0.3,20,nan
3/24/93,4:25:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1891,405,1621,0,nan,nan,0.18
3/24/93,4:25:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1891,405,1622,0,0.18,21,nan
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1892,405,1622,0,nan,nan,0.07
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1892,405,1623,0,0.06,22,nan
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1893,405,1623,0,nan,nan,0.06
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1893,405,1624,0,0.12,19,nan
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1894,405,1624,0,nan,nan,0.05
3/24/93,4:26:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1894,405,1625,0,0.18,21,nan
3/24/93,4:27:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1895,405,1625,0,nan,nan,0.12
3/24/93,4:27:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1895,405,1626,0,0.18,22,nan
3/24/93,4:27:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1896,405,1626,0,nan,nan,0.02
3/24/93,4:27:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1896,405,1627,0,0.18,24,nan
3/24/93,4:28:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1897,405,1627,0,nan,nan,0.03
3/24/93,4:28:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1897,405,1628,0,14.99,58,nan
3/24/93,5:23:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1898,405,1628,0,nan,nan,0.4
3/24/93,5:24:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1898,405,1629,0,44.73,3342,nan
3/24/93,6:12:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1899,405,1629,0,nan,nan,0.14
3/24/93,6:12:00 AM,1.16.3,FR1,0,3.66,1,1,Pellet,Left,1899,405,1630,0,1.1,2878,nan
3/24/93,6:12:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1900,405,1630,0,nan,nan,0.23
3/24/93,6:12:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1900,405,1631,0,0.06,26,nan
3/24/93,6:13:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1901,405,1631,0,nan,nan,0.15
3/24/93,6:13:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1901,405,1632,0,0.36,58,nan
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1902,405,1632,0,nan,nan,0.16
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1902,405,1633,0,0.12,28,nan
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1903,405,1633,0,nan,nan,0.23
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1903,405,1634,0,0.12,26,nan
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1904,405,1634,0,nan,nan,0.12
3/24/93,6:14:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1904,405,1635,0,0.12,21,nan
3/24/93,6:15:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1905,405,1635,0,nan,nan,0.19
3/24/93,6:15:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1905,405,1636,0,0.12,22,nan
3/24/93,6:15:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1906,405,1636,0,nan,nan,0.15
3/24/93,6:15:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1906,405,1637,0,0.12,26,nan
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.66,nan,1,Left,Left,1907,405,1637,0,nan,nan,0.13
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1907,405,1638,0,0.79,23,nan
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1908,405,1638,0,nan,nan,0.23
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1908,405,1639,0,0.18,22,nan
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1909,405,1639,0,nan,nan,0.07
3/24/93,6:16:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1909,405,1640,0,1.1,23,nan
3/24/93,6:32:00 AM,1.16.3,FR1,0,3.65,nan,1,Right,Left,1909,406,1640,0,nan,nan,0.08
3/24/93,6:39:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1910,406,1640,0,nan,nan,0.14
3/24/93,6:39:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1910,406,1641,0,0.42,1358,nan
3/24/93,6:39:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1911,406,1641,0,nan,nan,0.15
3/24/93,6:39:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1911,406,1642,0,0.36,23,nan
3/24/93,6:40:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1912,406,1642,0,nan,nan,0.16
3/24/93,6:40:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1912,406,1643,0,0.18,21,nan
3/24/93,6:40:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1913,406,1643,0,nan,nan,0.14
3/24/93,6:40:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1913,406,1644,0,0.3,20,nan
3/24/93,6:40:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1914,406,1644,0,nan,nan,0.14
3/24/93,6:41:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1914,406,1645,0,10.79,32,nan
3/24/93,6:41:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1915,406,1645,0,nan,nan,0.03
3/24/93,6:41:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1915,406,1646,0,0.3,23,nan
3/24/93,6:41:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1916,406,1646,0,nan,nan,0.11
3/24/93,6:41:00 AM,1.16.3,FR1,0,3.65,2,1,Pellet,Left,1916,406,1647,0,12.02,32,nan
3/24/93,6:42:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1917,406,1647,0,nan,nan,0.07
3/24/93,6:42:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1917,406,1648,0,0.36,26,nan
3/24/93,6:42:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1918,406,1648,0,nan,nan,0.07
3/24/93,6:42:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1918,406,1649,0,0.61,21,nan
3/24/93,7:43:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1919,406,1649,0,nan,nan,0.7
3/24/93,7:51:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1919,406,1650,0,Timed_out,4133,nan
3/24/93,7:52:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1920,406,1650,0,nan,nan,0.34
3/24/93,7:52:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1920,406,1651,0,0.48,30,nan
3/24/93,7:52:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1921,406,1651,0,nan,nan,0.23
3/24/93,7:52:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1921,406,1652,0,0.36,26,nan
3/24/93,7:53:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1922,406,1652,0,nan,nan,0.12
3/24/93,7:53:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1922,406,1653,0,0.85,37,nan
3/24/93,7:53:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1923,406,1653,0,nan,nan,0.09
3/24/93,7:53:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1923,406,1654,0,0.73,46,nan
3/24/93,7:54:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1924,406,1654,0,nan,nan,0.13
3/24/93,7:54:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1924,406,1655,0,0.18,28,nan
3/24/93,7:55:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1925,406,1655,0,nan,nan,0.12
3/24/93,8:29:00 AM,1.16.3,FR1,0,3.65,nan,1,LeftWithPellet,Left,1926,406,1655,0,nan,nan,0.34
3/24/93,8:49:00 AM,1.16.3,FR1,0,3.65,nan,1,LeftWithPellet,Left,1927,406,1655,0,nan,nan,0.18
3/24/93,8:51:00 AM,1.16.3,FR1,0,3.65,nan,1,LeftWithPellet,Left,1928,406,1655,0,nan,nan,0.35
3/24/93,8:52:00 AM,1.16.3,FR1,0,3.65,nan,1,LeftWithPellet,Left,1929,406,1655,0,nan,nan,0.02
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,nan,1,RightWithPellet,Left,1929,407,1655,0,nan,nan,0.47
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,nan,1,RightWithPellet,Left,1929,408,1655,0,nan,nan,0.44
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1929,408,1656,0,Timed_out,3587,nan
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1930,408,1656,0,nan,nan,0.43
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1930,408,1657,0,1.4,30,nan
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1931,408,1657,0,nan,nan,0.05
3/24/93,8:54:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1931,408,1658,0,0.12,18,nan
3/24/93,8:55:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1932,408,1658,0,nan,nan,0.08
3/24/93,8:55:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1932,408,1659,0,0.55,47,nan
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1933,408,1659,0,nan,nan,0.08
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1933,408,1660,0,0.24,21,nan
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1934,408,1660,0,nan,nan,0.12
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1934,408,1661,0,0.12,22,nan
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1935,408,1661,0,nan,nan,0.06
3/24/93,8:56:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1935,408,1662,0,0.73,19,nan
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1936,408,1662,0,nan,nan,0.13
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1936,408,1663,0,0.18,22,nan
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1937,408,1663,0,nan,nan,0.09
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1937,408,1664,0,0.18,22,nan
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1938,408,1664,0,nan,nan,0.19
3/24/93,8:57:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1938,408,1665,0,0.18,22,nan
3/24/93,8:58:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1939,408,1665,0,nan,nan,0.14
3/24/93,8:58:00 AM,1.16.3,FR1,0,3.65,1,1,Pellet,Left,1939,408,1666,0,0.18,23,nan
3/24/93,9:03:00 AM,1.16.3,FR1,0,3.65,nan,1,Left,Left,1940,408,1666,0,nan,nan,0.27
